, format: day,hour,tem
8226,8,700.0,23.200001
8227,8,800.0,23.0
8228,8,900.0,21.5
8229,8,1000.0,21.0
8230,8,1100.0,20.5
8231,8,1200.0,20.200001
8232,8,1300.0,19.799999
8233,8,1400.0,18.799999
8234,8,1500.0,18.4
8235,8,1600.0,18.200001
8236,8,1700.0,18.299999
8237,8,1800.0,18.299999
8238,8,1900.0,18.299999
8239,8,2000.0,18.5
8240,8,2100.0,19.1
8241,8,2200.0,19.6
8242,8,2300.0,19.5
8243,9,0.0,21.0
8244,9,100.0,21.5
8245,9,200.0,21.799999
8246,9,300.0,22.6
8247,9,400.0,23.0
8248,9,500.0,22.299999
8249,9,600.0,21.0
8250,9,700.0,22.9
8251,9,800.0,21.1
8252,9,900.0,20.299999
8253,9,1000.0,20.200001
8254,9,1100.0,20.0
8255,9,1200.0,19.5
8256,9,1300.0,18.5
8257,9,1400.0,18.700001
8258,9,1500.0,18.5
8259,9,1600.0,18.1
8260,9,1700.0,17.700001
8261,9,1800.0,17.4
8262,9,1900.0,16.700001
8263,9,2000.0,16.299999
8264,9,2100.0,16.200001
8265,9,2200.0,16.9
8266,9,2300.0,17.299999
8267,10,0.0,19.200001
8268,10,100.0,20.299999
8269,10,200.0,21.5
8270,10,300.0,22.1
8271,10,400.0,22.200001
8272,10,500.0,22.9
8273,10,600.0,22.5
8274,10,700.0,22.700001
8275,10,800.0,22.200001
8276,10,900.0,21.6
8277,10,1000.0,21.1
8278,10,1100.0,20.6
8279,10,1200.0,20.200001
8280,10,1300.0,19.5
8281,10,1400.0,18.9
8282,10,1500.0,18.4
8283,10,1600.0,17.799999
8284,10,1700.0,17.5
8285,10,1800.0,17.200001
8286,10,1900.0,16.6
8287,10,2000.0,16.9
8288,10,2100.0,18.299999
8289,10,2200.0,19.6
8290,10,2300.0,21.299999
8291,11,0.0,20.200001
8292,11,100.0,21.299999
8293,11,200.0,22.5
8294,11,300.0,22.9
8295,11,400.0,23.6
8296,11,500.0,23.700001
8297,11,600.0,24.299999
8298,11,700.0,23.700001
8299,11,800.0,22.9
8300,11,900.0,21.4
8301,11,1000.0,20.1
8302,11,1100.0,19.299999
8303,11,1200.0,19.200001
8304,11,1300.0,19.0
8305,11,1400.0,18.5
8306,11,1500.0,18.200001
8307,11,1600.0,18.1
8308,11,1700.0,17.700001
8309,11,1800.0,17.5
8310,11,1900.0,17.0
8311,11,2000.0,17.299999
8312,11,2100.0,18.4
8313,11,2200.0,19.200001
8314,11,2300.0,20.799999
8315,12,0.0,21.299999
8316,12,100.0,21.200001
8317,12,200.0,21.799999
8318,12,300.0,22.5
8319,12,400.0,22.799999
8320,12,500.0,23.6
8321,12,600.0,23.1
8322,12,700.0,22.9
8323,12,800.0,23.0
8324,12,900.0,22.4
8325,12,1000.0,20.4
8326,12,1100.0,19.5
8327,12,1200.0,18.9
8328,12,1300.0,18.6
8329,12,1400.0,18.1
8330,12,1500.0,17.799999
8331,12,1600.0,17.6
8332,12,1700.0,17.6
8333,12,1800.0,17.4
8334,12,1900.0,17.299999
8335,12,2000.0,17.6
8336,12,2100.0,18.5
8337,12,2200.0,19.9
8338,12,2300.0,20.700001
8339,13,0.0,22.4
8340,13,100.0,23.6
8341,13,200.0,24.299999
8342,13,300.0,24.5
8343,13,400.0,25.299999
8344,13,500.0,25.799999
8345,13,600.0,26.200001
8346,13,700.0,25.9
8347,13,800.0,24.200001
8348,13,900.0,22.1
8349,13,1000.0,20.299999
8350,13,1100.0,20.200001
8351,13,1200.0,19.799999
8352,13,1300.0,20.0
8353,13,1400.0,19.799999
8354,13,1500.0,19.700001
8355,13,1600.0,19.5
8356,13,1700.0,19.299999
8357,13,1800.0,19.200001
8358,13,1900.0,19.1
8359,13,2000.0,18.9
8360,13,2100.0,19.299999
8361,13,2200.0,19.5
8362,13,2300.0,20.200001
8363,14,0.0,21.6
8364,14,100.0,23.299999
8365,14,200.0,24.299999
8366,14,300.0,25.4
8367,14,400.0,26.200001
8368,14,500.0,25.799999
8369,14,600.0,25.9
8370,14,700.0,25.299999
8371,14,800.0,23.4
8372,14,900.0,22.4
8373,14,1000.0,21.200001
8374,14,1100.0,20.5
8375,14,1200.0,20.1
8376,14,1300.0,19.9
8377,14,1400.0,19.700001
8378,14,1500.0,19.5
8379,14,1600.0,19.4
8380,14,1700.0,19.299999
8381,14,1800.0,19.299999
8382,14,1900.0,19.200001
8383,14,2000.0,19.200001
8384,14,2100.0,19.799999
8385,14,2200.0,20.299999
8386,14,2300.0,21.1
8387,15,0.0,22.200001
8388,15,100.0,23.200001
8389,15,200.0,24.200001
8390,15,300.0,25.0
8391,15,400.0,25.1
8392,15,500.0,24.6
8393,15,600.0,24.0
8394,15,700.0,24.6
8395,15,800.0,25.200001
8396,15,900.0,23.200001
8397,15,1000.0,22.0
8398,15,1100.0,21.1
8399,15,1200.0,20.5
8400,15,1300.0,20.1
8401,15,1400.0,19.5
8402,15,1500.0,19.0
8403,15,1600.0,18.700001
8404,15,1700.0,18.299999
8405,15,1800.0,18.0
8406,15,1900.0,17.6
8407,15,2000.0,18.1
8408,15,2100.0,19.6
8409,15,2200.0,21.9
8410,15,2300.0,22.9
8411,16,0.0,22.0
8412,16,100.0,24.6
8413,16,200.0,24.799999
8414,16,300.0,25.0
8415,16,400.0,24.799999
8416,16,500.0,24.5
8417,16,600.0,24.5
8418,16,700.0,23.799999
8419,16,800.0,22.299999
8420,16,900.0,21.799999
8421,16,1000.0,20.6
8422,16,1100.0,20.0
8423,16,1200.0,19.200001
8424,16,1300.0,18.799999
8425,16,1400.0,18.6
8426,16,1500.0,18.4
8427,16,1600.0,17.6
8428,16,1700.0,17.6
8429,16,1800.0,17.5
8430,16,1900.0,17.5
8431,16,2000.0,17.9
8432,16,2100.0,18.1
8433,16,2200.0,19.200001
8434,16,2300.0,19.799999
8435,17,0.0,20.799999
8436,17,100.0,21.200001
8437,17,200.0,21.5
8438,17,300.0,22.200001
8439,17,400.0,22.1
8440,17,500.0,22.5
8441,17,600.0,22.700001
8442,17,700.0,22.6
8443,17,800.0,21.299999
8444,17,900.0,20.200001
8445,17,1000.0,19.4
8446,17,1100.0,19.1
8447,17,1200.0,19.200001
8448,17,1300.0,19.0
8449,17,1400.0,18.700001
8450,17,1500.0,18.5
8451,17,1600.0,18.700001
8452,17,1700.0,18.799999
8453,17,1800.0,18.9
8454,17,1900.0,19.0
8455,17,2000.0,19.200001
8456,17,2100.0,19.6
8457,17,2200.0,19.700001
8458,17,2300.0,20.799999
8459,18,0.0,22.0
8460,18,100.0,22.799999
8461,18,200.0,23.1
8462,18,300.0,23.0
8463,18,400.0,22.200001
8464,18,500.0,22.200001
8465,18,600.0,22.299999
8466,18,700.0,21.9
8467,18,800.0,20.9
8468,18,900.0,20.1
8469,18,1000.0,19.700001
8470,18,1100.0,19.5
8471,18,1200.0,19.5
8472,18,1300.0,19.299999
8473,18,1400.0,19.1
8474,18,1500.0,18.9
8475,18,1600.0,19.0
8476,18,1700.0,-50.0
8477,18,1800.0,18.9
8478,18,1900.0,18.9
8479,18,2000.0,18.9
8480,18,2100.0,19.299999
8481,18,2200.0,19.799999
8482,18,2300.0,20.4
8483,19,0.0,20.9
8484,19,100.0,21.9
8485,19,200.0,22.9
8486,19,300.0,24.1
8487,19,400.0,24.200001
8488,19,500.0,24.200001
8489,19,600.0,24.0
8490,19,700.0,24.0
8491,19,800.0,21.799999
8492,19,900.0,20.4
8493,19,1000.0,20.6
8494,19,1100.0,20.4
8495,19,1200.0,20.299999
8496,19,1300.0,20.299999
8497,19,1400.0,20.4
8498,19,1500.0,20.200001
8499,19,1600.0,20.1
8500,19,1700.0,20.0
8501,19,1800.0,20.0
8502,19,1900.0,19.799999
8503,19,2000.0,19.799999
8504,19,2100.0,19.799999
8505,19,2200.0,20.700001
8506,19,2300.0,21.700001
8507,20,0.0,22.700001
8508,20,100.0,23.6
8509,20,200.0,24.4
8510,20,300.0,24.6
8511,20,400.0,24.799999
8512,20,500.0,24.5
8513,20,600.0,24.9
8514,20,700.0,23.0
8515,20,800.0,22.200001
8516,20,900.0,21.4
8517,20,1000.0,20.700001
8518,20,1100.0,20.200001
8519,20,1200.0,19.799999
8520,20,1300.0,19.5
8521,20,1400.0,19.5
8522,20,1500.0,19.299999
8523,20,1600.0,19.299999
8524,20,1700.0,19.200001
8525,20,1800.0,19.0
8526,20,1900.0,19.1
8527,20,2000.0,19.200001
8528,20,2100.0,19.200001
8529,20,2200.0,19.9
8530,20,2300.0,20.6
8531,21,0.0,21.5
8532,21,100.0,22.700001
8533,21,200.0,22.799999
8534,21,300.0,23.700001
8535,21,400.0,23.799999
8536,21,500.0,24.700001
8537,21,600.0,24.4
8538,21,700.0,24.4
8539,21,800.0,23.299999
8540,21,900.0,22.200001
8541,21,1000.0,21.200001
8542,21,1100.0,20.799999
8543,21,1200.0,20.4
8544,21,1300.0,20.4
8545,21,1400.0,20.700001
8546,21,1500.0,20.200001
8547,21,1600.0,19.9
8548,21,1700.0,19.4
8549,21,1800.0,18.700001
8550,21,1900.0,17.9
8551,21,2000.0,18.0
8552,21,2100.0,20.200001
8553,21,2200.0,22.1
8554,21,2300.0,23.799999
8555,22,0.0,24.799999
8556,22,100.0,25.700001
8557,22,200.0,26.1
8558,22,300.0,26.4
8559,22,400.0,27.200001
8560,22,500.0,27.6
8561,22,600.0,27.700001
8562,22,700.0,27.799999
8563,22,800.0,26.700001
8564,22,900.0,26.1
8565,22,1000.0,24.200001
8566,22,1100.0,22.799999
8567,22,1200.0,22.799999
8568,22,1300.0,23.299999
8569,22,1400.0,23.5
8570,22,1500.0,23.0
8571,22,1600.0,22.299999
8572,22,1700.0,21.799999
8573,22,1800.0,21.1
8574,22,1900.0,20.700001
8575,22,2000.0,21.5
8576,22,2100.0,22.9
8577,22,2200.0,24.6
8578,22,2300.0,25.799999
8579,23,0.0,25.1
8580,23,100.0,25.1
8581,23,200.0,26.6
8582,23,300.0,27.200001
8583,23,400.0,28.1
8584,23,500.0,28.4
8585,23,600.0,27.6
8586,23,700.0,27.700001
8587,23,800.0,26.299999
8588,23,900.0,25.1
8589,23,1000.0,23.6
8590,23,1100.0,22.9
8591,23,1200.0,22.5
8592,23,1300.0,22.200001
8593,23,1400.0,21.6
8594,23,1500.0,21.6
8595,23,1600.0,21.6
8596,23,1700.0,21.4
8597,23,1800.0,21.299999
8598,23,1900.0,20.9
8599,23,2000.0,20.9
8600,23,2100.0,21.700001
8601,23,2200.0,23.200001
8602,23,2300.0,24.6
8603,24,0.0,25.5
8604,24,100.0,24.700001
8605,24,200.0,25.5
8606,24,300.0,25.9
8607,24,400.0,26.1
8608,24,500.0,25.6
8609,24,600.0,25.6
8610,24,700.0,25.6
8611,24,800.0,24.1
8612,24,900.0,23.4
8613,24,1000.0,22.200001
8614,24,1100.0,21.6
8615,24,1200.0,21.200001
8616,24,1300.0,20.9
8617,24,1400.0,20.700001
8618,24,1500.0,20.5
8619,24,1600.0,20.4
8620,24,1700.0,19.9
8621,24,1800.0,19.6
8622,24,1900.0,19.5
8623,24,2000.0,20.1
8624,24,2100.0,20.9
8625,24,2200.0,22.299999
8626,24,2300.0,23.4
8627,25,0.0,24.1
8628,25,100.0,25.799999
8629,25,200.0,26.799999
8630,25,300.0,27.200001
8631,25,400.0,28.299999
8632,25,500.0,28.4
8633,25,600.0,28.4
8634,25,700.0,27.5
8635,25,800.0,26.799999
8636,25,900.0,25.6
8637,25,1000.0,23.0
8638,25,1100.0,22.6
8639,25,1200.0,22.4
8640,25,1300.0,22.299999
8641,25,1400.0,21.700001
8642,25,1500.0,21.5
8643,25,1600.0,21.6
8644,25,1700.0,21.700001
8645,25,1800.0,21.5
8646,25,1900.0,21.299999
8647,25,2000.0,21.1
8648,25,2100.0,21.799999
8649,25,2200.0,22.6
8650,25,2300.0,23.4
8651,26,0.0,24.4
8652,26,100.0,25.4
8653,26,200.0,25.799999
8654,26,300.0,27.1
8655,26,400.0,26.700001
8656,26,500.0,26.299999
8657,26,600.0,25.700001
8658,26,700.0,25.0
8659,26,800.0,25.0
8660,26,900.0,24.9
8661,26,1000.0,23.799999
8662,26,1100.0,22.9
8663,26,1200.0,23.700001
8664,26,1300.0,24.4
8665,26,1400.0,24.1
8666,26,1500.0,23.299999
8667,26,1600.0,22.799999
8668,26,1700.0,22.4
8669,26,1800.0,21.9
8670,26,1900.0,21.9
8671,26,2000.0,22.0
8672,26,2100.0,22.1
8673,26,2200.0,22.4
8674,26,2300.0,23.0
8675,27,0.0,24.0
8676,27,100.0,25.1
8677,27,200.0,25.4
8678,27,300.0,26.9
8679,27,400.0,26.299999
8680,27,500.0,26.700001
8681,27,600.0,26.700001
8682,27,700.0,25.4
8683,27,800.0,24.299999
8684,27,900.0,23.799999
8685,27,1000.0,23.299999
8686,27,1100.0,22.9
8687,27,1200.0,22.799999
8688,27,1300.0,22.6
8689,27,1400.0,22.9
8690,27,1500.0,22.5
8691,27,1600.0,22.4
8692,27,1700.0,22.0
8693,27,1800.0,21.700001
8694,27,1900.0,20.799999
8695,27,2000.0,21.0
8696,27,2100.0,21.1
8697,27,2200.0,21.4
8698,27,2300.0,22.1
8699,28,0.0,22.9
8700,28,100.0,23.299999
8701,28,200.0,23.299999
8702,28,300.0,24.700001
8703,28,400.0,25.700001
8704,28,500.0,26.200001
8705,28,600.0,25.700001
8706,28,700.0,23.799999
8707,28,800.0,23.1
8708,28,900.0,22.5
8709,28,1000.0,22.0
8710,28,1100.0,21.799999
8711,28,1200.0,21.700001
8712,28,1300.0,21.6
8713,28,1400.0,21.299999
8714,28,1500.0,21.1
8715,28,1600.0,21.200001
8716,28,1700.0,21.200001
8717,28,1800.0,21.1
8718,28,1900.0,20.9
8719,28,2000.0,20.799999
8720,28,2100.0,20.299999
8721,28,2200.0,20.6
8722,28,2300.0,20.9
8723,29,0.0,21.299999
8724,29,100.0,23.0
8725,29,200.0,24.0
8726,29,300.0,24.1
8727,29,400.0,23.9
8728,29,500.0,25.200001
8729,29,600.0,26.0
8730,29,700.0,26.200001
8731,29,800.0,25.799999
8732,29,900.0,25.4
8733,29,1000.0,24.700001
8734,29,1100.0,23.6
8735,29,1200.0,23.0
8736,29,1300.0,22.6
8737,29,1400.0,22.299999
8738,29,1500.0,22.1
8739,29,1600.0,21.799999
8740,29,1700.0,21.6
8741,29,1800.0,21.6
8742,29,1900.0,21.200001
8743,29,2000.0,20.799999
8744,29,2100.0,21.799999
8745,29,2200.0,22.5
8746,29,2300.0,22.799999
8747,30,0.0,21.799999
8748,30,100.0,23.799999
8749,30,200.0,24.1
8750,30,300.0,23.1
8751,30,400.0,23.4
8752,30,500.0,23.0
8753,30,600.0,22.5
8754,30,700.0,22.6
8755,30,800.0,22.200001
8756,30,900.0,21.9
8757,30,1000.0,21.799999
8758,30,1100.0,21.799999
8759,30,1200.0,21.6
8760,30,1300.0,21.299999
8761,30,1400.0,20.700001
8762,30,1500.0,19.9
8763,30,1600.0,19.799999
8764,30,1700.0,19.9
8765,30,1800.0,19.9
8766,30,1900.0,20.0
8767,30,2000.0,20.0
8768,30,2100.0,20.200001
8769,30,2200.0,21.299999
8770,30,2300.0,21.799999
